#doc source pos typeindex type topic
#alpha : 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
#beta : 0.01
570 ../../../data/input/txt/403_105_0.txt 32 1025 meek 18
570 ../../../data/input/txt/403_105_0.txt 33 5141 escutscheon 96
570 ../../../data/input/txt/403_105_0.txt 34 3181 claim 39
570 ../../../data/input/txt/403_105_0.txt 35 4505 rank 18
570 ../../../data/input/txt/403_105_0.txt 36 130 die 15
571 ../../../data/input/txt/941_1801_0.txt 0 1787 shame 78
571 ../../../data/input/txt/941_1801_0.txt 1 3576 crouch 78
572 ../../../data/input/txt/30_29_0.txt 0 35 it's 91
572 ../../../data/input/txt/30_29_0.txt 1 992 bring 12
572 ../../../data/input/txt/30_29_0.txt 2 1049 today 96
572 ../../../data/input/txt/30_29_0.txt 3 798 heart 50
572 ../../../data/input/txt/30_29_0.txt 4 798 heart 50
572 ../../../data/input/txt/30_29_0.txt 5 3554 fields 96
572 ../../../data/input/txt/30_29_0.txt 6 1438 meadows 86
572 ../../../data/input/txt/30_29_0.txt 7 4301 wide 14
572 ../../../data/input/txt/30_29_0.txt 8 2190 count 50
572 ../../../data/input/txt/30_29_0.txt 9 4233 sh'd 56
572 ../../../data/input/txt/30_29_0.txt 10 698 forget 14
572 ../../../data/input/txt/30_29_0.txt 11 1742 sum 14
572 ../../../data/input/txt/30_29_0.txt 12 798 heart 50
572 ../../../data/input/txt/30_29_0.txt 13 821 bees 96
572 ../../../data/input/txt/30_29_0.txt 14 1664 clover 96
572 ../../../data/input/txt/30_29_0.txt 15 37 dwell 14
573 ../../../data/input/txt/1556_1338_0.txt 0 570 silence 74
573 ../../../data/input/txt/1556_1338_0.txt 1 715 earth 68
573 ../../../data/input/txt/1556_1338_0.txt 2 2265 silent 82
573 ../../../data/input/txt/1556_1338_0.txt 3 3000 endured 16
573 ../../../data/input/txt/1556_1338_0.txt 4 5142 uttered 16
573 ../../../data/input/txt/1556_1338_0.txt 5 5143 discourage 15
573 ../../../data/input/txt/1556_1338_0.txt 6 97 nature 74
573 ../../../data/input/txt/1556_1338_0.txt 7 5144 haunt 85
573 ../../../data/input/txt/1556_1338_0.txt 8 305 world 35
574 ../../../data/input/txt/1978_469_0.txt 0 8 good 69
574 ../../../data/input/txt/1978_469_0.txt 1 178 night 11
574 ../../../data/input/txt/1978_469_0.txt 2 288 put 43
574 ../../../data/input/txt/1978_469_0.txt 3 5145 candle 11
574 ../../../data/input/txt/1978_469_0.txt 4 5146 jealous 11
574 ../../../data/input/txt/1978_469_0.txt 5 5147 zephyr 72
574 ../../../data/input/txt/1978_469_0.txt 6 127 doubt 19
574 ../../../data/input/txt/1978_469_0.txt 7 787 ah 62
574 ../../../data/input/txt/1978_469_0.txt 8 767 friend 2
574 ../../../data/input/txt/1978_469_0.txt 9 381 knew 11
574 ../../../data/input/txt/1978_469_0.txt 10 601 long 62
574 ../../../data/input/txt/1978_469_0.txt 11 42 celestial 53
574 ../../../data/input/txt/1978_469_0.txt 12 2339 wick 19
574 ../../../data/input/txt/1978_469_0.txt 13 1703 angels 70
574 ../../../data/input/txt/1978_469_0.txt 14 5148 labored 5
574 ../../../data/input/txt/1978_469_0.txt 15 5149 diligent 69
574 ../../../data/input/txt/1978_469_0.txt 16 5150 extinguished 11
574 ../../../data/input/txt/1978_469_0.txt 17 687 light 62
574 ../../../data/input/txt/1978_469_0.txt 18 224 house 11
574 ../../../data/input/txt/1978_469_0.txt 19 420 spark 2
574 ../../../data/input/txt/1978_469_0.txt 20 4023 sailor 11
574 ../../../data/input/txt/1978_469_0.txt 21 5151 rowing 43
574 ../../../data/input/txt/1978_469_0.txt 22 181 dark 62
574 ../../../data/input/txt/1978_469_0.txt 23 5152 importuned 53
574 ../../../data/input/txt/1978_469_0.txt 24 5153 waning 72
574 ../../../data/input/txt/1978_469_0.txt 25 2333 lamp 62
574 ../../../data/input/txt/1978_469_0.txt 26 4250 lit 60
574 ../../../data/input/txt/1978_469_0.txt 27 5154 drummer 53
574 ../../../data/input/txt/1978_469_0.txt 28 5155 camp 72
574 ../../../data/input/txt/1978_469_0.txt 29 5156 purer 11
574 ../../../data/input/txt/1978_469_0.txt 30 5157 reveille 11
575 ../../../data/input/txt/92_840_0.txt 0 3928 cocoon 86
575 ../../../data/input/txt/92_840_0.txt 1 1466 butterfly 98
575 ../../../data/input/txt/92_840_0.txt 2 444 lady 67
575 ../../../data/input/txt/92_840_0.txt 3 230 door 11
575 ../../../data/input/txt/92_840_0.txt 4 5158 emerged 97
575 ../../../data/input/txt/92_840_0.txt 5 853 summer 98
575 ../../../data/input/txt/92_840_0.txt 6 240 afternoon 11
575 ../../../data/input/txt/92_840_0.txt 7 5159 repairing 11
575 ../../../data/input/txt/92_840_0.txt 8 2277 design 11
575 ../../../data/input/txt/92_840_0.txt 9 1224 trace 47
575 ../../../data/input/txt/92_840_0.txt 10 5160 stray 11
575 ../../../data/input/txt/92_840_0.txt 11 126 abroad 81
575 ../../../data/input/txt/92_840_0.txt 12 5161 miscellaneous 11
575 ../../../data/input/txt/92_840_0.txt 13 5162 enterprise 97
575 ../../../data/input/txt/92_840_0.txt 14 4957 clovers 46
575 ../../../data/input/txt/92_840_0.txt 15 5163 understood 21
575 ../../../data/input/txt/92_840_0.txt 16 1709 pretty 67
575 ../../../data/input/txt/92_840_0.txt 17 3862 parasol 95
575 ../../../data/input/txt/92_840_0.txt 18 5164 contracting 97
575 ../../../data/input/txt/92_840_0.txt 19 3457 field 98
575 ../../../data/input/txt/92_840_0.txt 20 313 men 98
575 ../../../data/input/txt/92_840_0.txt 21 760 made 86
575 ../../../data/input/txt/92_840_0.txt 22 1726 hay 97
575 ../../../data/input/txt/92_840_0.txt 23 5165 struggling 58
575 ../../../data/input/txt/92_840_0.txt 24 3285 hard 11
575 ../../../data/input/txt/92_840_0.txt 25 2645 opposing 41
575 ../../../data/input/txt/92_840_0.txt 26 487 cloud 81
575 ../../../data/input/txt/92_840_0.txt 27 3186 parties 21
575 ../../../data/input/txt/92_840_0.txt 28 1790 phantom 11
575 ../../../data/input/txt/92_840_0.txt 29 5166 purposeless 80
575 ../../../data/input/txt/92_840_0.txt 30 506 circumference 67
575 ../../../data/input/txt/92_840_0.txt 31 1748 twere 98
575 ../../../data/input/txt/92_840_0.txt 32 3980 tropic 82
575 ../../../data/input/txt/92_840_0.txt 33 658 show 82
575 ../../../data/input/txt/92_840_0.txt 34 1486 notwithstanding 11
575 ../../../data/input/txt/92_840_0.txt 35 166 bee 98
575 ../../../data/input/txt/92_840_0.txt 36 1511 worked 11
575 ../../../data/input/txt/92_840_0.txt 37 461 flower 98
575 ../../../data/input/txt/92_840_0.txt 38 4795 zealous 98
575 ../../../data/input/txt/92_840_0.txt 39 2628 blew 97
575 ../../../data/input/txt/92_840_0.txt 40 4913 audience 11
575 ../../../data/input/txt/92_840_0.txt 41 2308 idleness 58
575 ../../../data/input/txt/92_840_0.txt 42 5167 disdained 11
575 ../../../data/input/txt/92_840_0.txt 43 4 sky 81
575 ../../../data/input/txt/92_840_0.txt 44 734 till 58
575 ../../../data/input/txt/92_840_0.txt 45 5168 sundown 98
575 ../../../data/input/txt/92_840_0.txt 46 5169 crept 81
575 ../../../data/input/txt/92_840_0.txt 47 756 steady 98
575 ../../../data/input/txt/92_840_0.txt 48 5170 tide 11
575 ../../../data/input/txt/92_840_0.txt 49 313 men 47
575 ../../../data/input/txt/92_840_0.txt 50 760 made 86
575 ../../../data/input/txt/92_840_0.txt 51 1726 hay 97
575 ../../../data/input/txt/92_840_0.txt 52 240 afternoon 11
575 ../../../data/input/txt/92_840_0.txt 53 1466 butterfly 98
575 ../../../data/input/txt/92_840_0.txt 54 5150 extinguished 11
575 ../../../data/input/txt/92_840_0.txt 55 297 sea 90
576 ../../../data/input/txt/1072_341_0.txt 0 1044 dont 70
576 ../../../data/input/txt/1072_341_0.txt 1 2602 cry 36
576 ../../../data/input/txt/1072_341_0.txt 2 5171 tim 56
576 ../../../data/input/txt/1072_341_0.txt 3 668 grand 70
576 ../../../data/input/txt/1072_341_0.txt 4 5172 bolt 56
576 ../../../data/input/txt/1072_341_0.txt 5 230 door 61
576 ../../../data/input/txt/1072_341_0.txt 6 2641 tight 56
576 ../../../data/input/txt/1072_341_0.txt 7 5173 prevent 56
576 ../../../data/input/txt/1072_341_0.txt 8 767 friend 36
576 ../../../data/input/txt/1072_341_0.txt 9 2129 hide 70
576 ../../../data/input/txt/1072_341_0.txt 10 155 brave 23
576 ../../../data/input/txt/1072_341_0.txt 11 277 face 70
576 ../../../data/input/txt/1072_341_0.txt 12 743 deep 70
576 ../../../data/input/txt/1072_341_0.txt 13 452 hand 36
576 ../../../data/input/txt/1072_341_0.txt 14 2602 cry 36
576 ../../../data/input/txt/1072_341_0.txt 15 5171 tim 56
576 ../../../data/input/txt/1072_341_0.txt 16 668 grand 70
576 ../../../data/input/txt/1072_341_0.txt 17 1031 dream 56
576 ../../../data/input/txt/1072_341_0.txt 18 5174 condescend 56
576 ../../../data/input/txt/1072_341_0.txt 19 670 shut 70
576 ../../../data/input/txt/1072_341_0.txt 20 1593 brown 56
576 ../../../data/input/txt/1072_341_0.txt 21 732 eye 70
576 ../../../data/input/txt/1072_341_0.txt 22 2412 end 19
576 ../../../data/input/txt/1072_341_0.txt 23 5171 tim 56
576 ../../../data/input/txt/1072_341_0.txt 24 5175 cottages 70
576 ../../../data/input/txt/1072_341_0.txt 25 977 high 70
576 ../../../data/input/txt/1072_341_0.txt 26 1526 shake 56
576 ../../../data/input/txt/1072_341_0.txt 27 5171 tim 56
576 ../../../data/input/txt/1072_341_0.txt 28 2602 cry 36
576 ../../../data/input/txt/1072_341_0.txt 29 5171 tim 56
576 ../../../data/input/txt/1072_341_0.txt 30 5176 reads 70
576 ../../../data/input/txt/1072_341_0.txt 31 547 hymn 61
576 ../../../data/input/txt/1072_341_0.txt 32 864 pray 12
576 ../../../data/input/txt/1072_341_0.txt 33 1428 sir 70
576 ../../../data/input/txt/1072_341_0.txt 34 5171 tim 56
576 ../../../data/input/txt/1072_341_0.txt 35 332 lost 70
576 ../../../data/input/txt/1072_341_0.txt 36 130 die 5
576 ../../../data/input/txt/1072_341_0.txt 37 5177 clergymen 56
576 ../../../data/input/txt/1072_341_0.txt 38 5171 tim 56
576 ../../../data/input/txt/1072_341_0.txt 39 5178 arrange 70
576 ../../../data/input/txt/1072_341_0.txt 40 5171 tim 56
576 ../../../data/input/txt/1072_341_0.txt 41 2281 shy 56
576 ../../../data/input/txt/1072_341_0.txt 42 1636 simultaneous 96
576 ../../../data/input/txt/1072_341_0.txt 43 284 lord 70
576 ../../../data/input/txt/1072_341_0.txt 44 5171 tim 56
577 ../../../data/input/txt/20_1523_0.txt 0 4365 odd 19
577 ../../../data/input/txt/20_1523_0.txt 1 129 man 75
577 ../../../data/input/txt/20_1523_0.txt 2 111 dead 19
577 ../../../data/input/txt/20_1523_0.txt 3 340 year 19
577 ../../../data/input/txt/20_1523_0.txt 4 1119 miss 56
577 ../../../data/input/txt/20_1523_0.txt 5 1090 stated 19
577 ../../../data/input/txt/20_1523_0.txt 6 1316 hat 10
577 ../../../data/input/txt/20_1523_0.txt 7 220 twas 19
577 ../../../data/input/txt/20_1523_0.txt 8 341 evening 10
577 ../../../data/input/txt/20_1523_0.txt 9 25 bright 94
577 ../../../data/input/txt/20_1523_0.txt 10 2241 stiff 48
577 ../../../data/input/txt/20_1523_0.txt 11 312 faded 56
577 ../../../data/input/txt/20_1523_0.txt 12 2333 lamp 75
577 ../../../data/input/txt/20_1523_0.txt 13 1119 miss 19
577 ../../../data/input/txt/20_1523_0.txt 14 5179 antiquated 19
577 ../../../data/input/txt/20_1523_0.txt 15 2339 wick 75
577 ../../../data/input/txt/20_1523_0.txt 16 4059 hoar 32
577 ../../../data/input/txt/20_1523_0.txt 17 5180 waits 52
577 ../../../data/input/txt/20_1523_0.txt 18 5181 indurated 56
577 ../../../data/input/txt/20_1523_0.txt 19 5182 mate 94
577 ../../../data/input/txt/20_1523_0.txt 20 1746 wrinkled 42
577 ../../../data/input/txt/20_1523_0.txt 21 773 coming 19
577 ../../../data/input/txt/20_1523_0.txt 22 92 home 49
577 ../../../data/input/txt/20_1523_0.txt 23 283 life 48
577 ../../../data/input/txt/20_1523_0.txt 24 2131 begun 48
577 ../../../data/input/txt/20_1523_0.txt 25 2008 fluent 52
577 ../../../data/input/txt/20_1523_0.txt 26 1793 blood 19
577 ../../../data/input/txt/20_1523_0.txt 27 3016 consummated 94
577 ../../../data/input/txt/20_1523_0.txt 28 702 dull 94
577 ../../../data/input/txt/20_1523_0.txt 29 5183 achievement 42
577 ../../../data/input/txt/20_1523_0.txt 30 5184 contemplating 22
577 ../../../data/input/txt/20_1523_0.txt 31 303 thee 19
577 ../../../data/input/txt/20_1523_0.txt 32 3635 feels 10
577 ../../../data/input/txt/20_1523_0.txt 33 3113 transitive 35
577 ../../../data/input/txt/20_1523_0.txt 34 2610 cool 19
578 ../../../data/input/txt/734_1768_0.txt 0 2621 continents 91
578 ../../../data/input/txt/734_1768_0.txt 1 3623 expire 45
578 ../../../data/input/txt/734_1768_0.txt 2 2549 giants 52
578 ../../../data/input/txt/734_1768_0.txt 3 4007 discarded 63
578 ../../../data/input/txt/734_1768_0.txt 4 1704 promoted 63
578 ../../../data/input/txt/734_1768_0.txt 5 772 endure 63
579 ../../../data/input/txt/1942_681_0.txt 0 2357 hoped 86
579 ../../../data/input/txt/1942_681_0.txt 1 342 recollect 86
579 ../../../data/input/txt/1942_681_0.txt 2 255 place 90
579 ../../../data/input/txt/1942_681_0.txt 3 1539 stood 74
579 ../../../data/input/txt/1942_681_0.txt 4 1757 window 74
579 ../../../data/input/txt/1942_681_0.txt 5 5185 facing 86
579 ../../../data/input/txt/1942_681_0.txt 6 1815 west 82
579 ../../../data/input/txt/1942_681_0.txt 7 5186 roughest 55
579 ../../../data/input/txt/1942_681_0.txt 8 464 air 74
579 ../../../data/input/txt/1942_681_0.txt 9 8 good 69
579 ../../../data/input/txt/1942_681_0.txt 10 5187 sleet 19
579 ../../../data/input/txt/1942_681_0.txt 11 5188 bite 14
579 ../../../data/input/txt/1942_681_0.txt 12 1410 frost 19
579 ../../../data/input/txt/1942_681_0.txt 13 2610 cool 19
579 ../../../data/input/txt/1942_681_0.txt 14 2401 hope 3
579 ../../../data/input/txt/1942_681_0.txt 15 1461 warm 82
579 ../../../data/input/txt/1942_681_0.txt 16 5189 merino 53
579 ../../../data/input/txt/1942_681_0.txt 17 5190 shawl 82
579 ../../../data/input/txt/1942_681_0.txt 18 5191 feared 86
579 ../../../data/input/txt/1942_681_0.txt 19 342 recollect 3
579 ../../../data/input/txt/1942_681_0.txt 20 113 day 90
579 ../../../data/input/txt/1942_681_0.txt 21 2994 worlds 3
579 ../../../data/input/txt/1942_681_0.txt 22 5192 lying 14
579 ../../../data/input/txt/1942_681_0.txt 23 104 sun 82
579 ../../../data/input/txt/1942_681_0.txt 24 97 nature 74
579 ../../../data/input/txt/1942_681_0.txt 25 5193 froze 14
579 ../../../data/input/txt/1942_681_0.txt 26 5194 icicles 85
579 ../../../data/input/txt/1942_681_0.txt 27 160 opon 82
579 ../../../data/input/txt/1942_681_0.txt 28 633 soul 85
579 ../../../data/input/txt/1942_681_0.txt 29 5195 prickled 19
579 ../../../data/input/txt/1942_681_0.txt 30 0 blue 80
579 ../../../data/input/txt/1942_681_0.txt 31 2610 cool 19
579 ../../../data/input/txt/1942_681_0.txt 32 134 bird 69
579 ../../../data/input/txt/1942_681_0.txt 33 5196 praising 53
579 ../../../data/input/txt/1942_681_0.txt 34 113 day 90
579 ../../../data/input/txt/1942_681_0.txt 35 5197 despaired 69
579 ../../../data/input/txt/1942_681_0.txt 36 698 forget 14
579 ../../../data/input/txt/1942_681_0.txt 37 97 nature 74
579 ../../../data/input/txt/1942_681_0.txt 38 178 night 69
579 ../../../data/input/txt/1942_681_0.txt 39 104 sun 82
579 ../../../data/input/txt/1942_681_0.txt 40 1196 set 85
579 ../../../data/input/txt/1942_681_0.txt 41 3499 darkness 14
579 ../../../data/input/txt/1942_681_0.txt 42 5198 intersect 48
579 ../../../data/input/txt/1942_681_0.txt 43 277 face 19
579 ../../../data/input/txt/1942_681_0.txt 44 288 put 19
579 ../../../data/input/txt/1942_681_0.txt 45 732 eye 53
579 ../../../data/input/txt/1942_681_0.txt 46 97 nature 74
579 ../../../data/input/txt/1942_681_0.txt 47 5199 hesitate 85
579 ../../../data/input/txt/1942_681_0.txt 48 1733 memory 85
580 ../../../data/input/txt/693_1634_0.txt 0 5200 frigid 77
580 ../../../data/input/txt/693_1634_0.txt 1 45 sweet 46
580 ../../../data/input/txt/693_1634_0.txt 2 2778 parting 31
580 ../../../data/input/txt/693_1634_0.txt 3 277 face 65
580 ../../../data/input/txt/693_1634_0.txt 4 5200 frigid 77
580 ../../../data/input/txt/693_1634_0.txt 5 2664 fleet 46
580 ../../../data/input/txt/693_1634_0.txt 6 1312 feet 93
580 ../../../data/input/txt/693_1634_0.txt 7 5201 alien 46
580 ../../../data/input/txt/693_1634_0.txt 8 538 vain 77
580 ../../../data/input/txt/693_1634_0.txt 9 5202 clime 46
580 ../../../data/input/txt/693_1634_0.txt 10 4309 acrid 52
580 ../../../data/input/txt/693_1634_0.txt 11 86 fate 85
580 ../../../data/input/txt/693_1634_0.txt 12 2414 suit 84
580 ../../../data/input/txt/693_1634_0.txt 13 1099 riches 38
580 ../../../data/input/txt/693_1634_0.txt 14 88 realm 77
580 ../../../data/input/txt/693_1634_0.txt 15 2027 withold 56
580 ../../../data/input/txt/693_1634_0.txt 16 5203 penury 1
580 ../../../data/input/txt/693_1634_0.txt 17 92 home 65
581 ../../../data/input/txt/1656_2222_0.txt 0 5204 losses 77
581 ../../../data/input/txt/1656_2222_0.txt 1 115 make 5
581 ../../../data/input/txt/1656_2222_0.txt 2 5205 gains 77
581 ../../../data/input/txt/1656_2222_0.txt 3 4408 ashamed 77
581 ../../../data/input/txt/1656_2222_0.txt 4 786 bore 77
581 ../../../data/input/txt/1656_2222_0.txt 5 360 life's 57
581 ../../../data/input/txt/1656_2222_0.txt 6 2678 empty 77
581 ../../../data/input/txt/1656_2222_0.txt 7 4491 pack 77
581 ../../../data/input/txt/1656_2222_0.txt 8 5206 gallantly 77
581 ../../../data/input/txt/1656_2222_0.txt 9 511 east 77
581 ../../../data/input/txt/1656_2222_0.txt 10 5207 swinging 77
581 ../../../data/input/txt/1656_2222_0.txt 11 720 back 77
581 ../../../data/input/txt/1656_2222_0.txt 12 360 life's 57
581 ../../../data/input/txt/1656_2222_0.txt 13 2678 empty 77
581 ../../../data/input/txt/1656_2222_0.txt 14 4491 pack 77
581 ../../../data/input/txt/1656_2222_0.txt 15 5208 heaviest 77
581 ../../../data/input/txt/1656_2222_0.txt 16 5209 porter 77
581 ../../../data/input/txt/1656_2222_0.txt 17 538 vain 77
581 ../../../data/input/txt/1656_2222_0.txt 18 5210 punish 77
581 ../../../data/input/txt/1656_2222_0.txt 19 1415 honey 77
581 ../../../data/input/txt/1656_2222_0.txt 20 995 sweeter 77
581 ../../../data/input/txt/1656_2222_0.txt 21 1369 grows 77
582 ../../../data/input/txt/1261_1775_0.txt 0 283 life 41
582 ../../../data/input/txt/1261_1775_0.txt 1 283 life 41
582 ../../../data/input/txt/1261_1775_0.txt 2 1668 draw 41
582 ../../../data/input/txt/1261_1775_0.txt 3 973 touch 70
582 ../../../data/input/txt/1261_1775_0.txt 4 5211 reservoir 70
583 ../../../data/input/txt/646_766_0.txt 0 181 dark 62
583 ../../../data/input/txt/646_766_0.txt 1 1627 sod 62
583 ../../../data/input/txt/646_766_0.txt 2 5212 education 62
583 ../../../data/input/txt/646_766_0.txt 3 3459 lily 23
583 ../../../data/input/txt/646_766_0.txt 4 5213 passes 85
584 ../../../data/input/txt/285_2366_0.txt 0 5214 disappeared 15
584 ../../../data/input/txt/285_2366_0.txt 1 720 back 13
584 ../../../data/input/txt/285_2366_0.txt 2 5215 phebe 14
584 ../../../data/input/txt/285_2366_0.txt 3 5216 crow 73
584 ../../../data/input/txt/285_2366_0.txt 4 1287 precisely 6
584 ../../../data/input/txt/285_2366_0.txt 5 3006 march 73
584 ../../../data/input/txt/285_2366_0.txt 6 1046 heard 15
584 ../../../data/input/txt/285_2366_0.txt 7 5217 curtness 6
584 ../../../data/input/txt/285_2366_0.txt 8 1237 jay 69
584 ../../../data/input/txt/285_2366_0.txt 9 1792 autumn 56
584 ../../../data/input/txt/285_2366_0.txt 10 414 spring 13
584 ../../../data/input/txt/285_2366_0.txt 11 3492 wisdom 56
584 ../../../data/input/txt/285_2366_0.txt 12 5218 loses 23
584 ../../../data/input/txt/285_2366_0.txt 13 290 side 91
584 ../../../data/input/txt/285_2366_0.txt 14 5219 nuts 56
584 ../../../data/input/txt/285_2366_0.txt 15 2137 ripe 91
584 ../../../data/input/txt/285_2366_0.txt 16 290 side 91
585 ../../../data/input/txt/816_399_0.txt 0 1834 fail 52
585 ../../../data/input/txt/816_399_0.txt 1 297 sea 54
585 ../../../data/input/txt/816_399_0.txt 2 646 sight 37
585 ../../../data/input/txt/816_399_0.txt 3 121 doomed 33
585 ../../../data/input/txt/816_399_0.txt 4 1434 lie 86
585 ../../../data/input/txt/816_399_0.txt 5 104 sun 33
585 ../../../data/input/txt/816_399_0.txt 6 130 die 33
585 ../../../data/input/txt/816_399_0.txt 7 5220 rap 86
585 ../../../data/input/txt/816_399_0.txt 8 845 paradise 33
585 ../../../data/input/txt/816_399_0.txt 9 1528 unheard 54
585 ../../../data/input/txt/816_399_0.txt 10 34 i'd 52
585 ../../../data/input/txt/816_399_0.txt 11 5221 harass 67
585 ../../../data/input/txt/816_399_0.txt 12 622 god 37
586 ../../../data/input/txt/663_1635_0.txt 0 233 honest 62
586 ../../../data/input/txt/663_1635_0.txt 1 4178 tear 0
586 ../../../data/input/txt/663_1635_0.txt 2 5222 durabler 0
586 ../../../data/input/txt/663_1635_0.txt 3 4113 bronze 62
586 ../../../data/input/txt/663_1635_0.txt 4 5223 cenotaph 0
586 ../../../data/input/txt/663_1635_0.txt 5 1718 dies 95
586 ../../../data/input/txt/663_1635_0.txt 6 5224 reared 33
586 ../../../data/input/txt/663_1635_0.txt 7 5225 deputy 10
586 ../../../data/input/txt/663_1635_0.txt 8 471 suffice 62
586 ../../../data/input/txt/663_1635_0.txt 9 2237 gratitude 38
586 ../../../data/input/txt/663_1635_0.txt 10 5226 bears 29
586 ../../../data/input/txt/663_1635_0.txt 11 5227 obelisk 62
586 ../../../data/input/txt/663_1635_0.txt 12 5228 decays 0
587 ../../../data/input/txt/1415_1202_0.txt 0 5229 sped 36
587 ../../../data/input/txt/1415_1202_0.txt 1 3982 petals 95
587 ../../../data/input/txt/1415_1202_0.txt 2 171 rose 17
587 ../../../data/input/txt/1415_1202_0.txt 3 5230 offended 97
587 ../../../data/input/txt/1415_1202_0.txt 4 947 wind 97
587 ../../../data/input/txt/1415_1202_0.txt 5 2664 fleet 97
587 ../../../data/input/txt/1415_1202_0.txt 6 5231 aristocrat 97
587 ../../../data/input/txt/1415_1202_0.txt 7 215 time 97
587 ../../../data/input/txt/1415_1202_0.txt 8 708 indemnity 95
587 ../../../data/input/txt/1415_1202_0.txt 9 579 find 97
587 ../../../data/input/txt/1415_1202_0.txt 10 5232 leaving 18
587 ../../../data/input/txt/1415_1202_0.txt 11 2984 attitude 18
587 ../../../data/input/txt/1415_1202_0.txt 12 215 time 97
587 ../../../data/input/txt/1415_1202_0.txt 13 5233 monad 18
587 ../../../data/input/txt/1415_1202_0.txt 14 1469 fly 18
587 ../../../data/input/txt/1415_1202_0.txt 15 5234 andes 97
587 ../../../data/input/txt/1415_1202_0.txt 16 5235 bosoms 97
587 ../../../data/input/txt/1415_1202_0.txt 17 2131 begun 48
587 ../../../data/input/txt/1415_1202_0.txt 18 1434 lie 86
588 ../../../data/input/txt/104_2017_0.txt 0 8 good 24
588 ../../../data/input/txt/104_2017_0.txt 1 5236 lava 80
588 ../../../data/input/txt/104_2017_0.txt 2 679 bed 80
588 ../../../data/input/txt/104_2017_0.txt 3 5237 laborious 70
588 ../../../data/input/txt/104_2017_0.txt 4 2354 boy 49
588 ../../../data/input/txt/104_2017_0.txt 5 1914 call 24
588 ../../../data/input/txt/104_2017_0.txt 6 305 world 70
588 ../../../data/input/txt/104_2017_0.txt 7 3245 dress 18
588 ../../../data/input/txt/104_2017_0.txt 8 1518 sleepy 24
588 ../../../data/input/txt/104_2017_0.txt 9 113 day 31
589 ../../../data/input/txt/1771_241_0.txt 0 379 daisy 46
589 ../../../data/input/txt/1771_241_0.txt 1 78 soft 54
589 ../../../data/input/txt/1771_241_0.txt 2 104 sun 82
589 ../../../data/input/txt/1771_241_0.txt 3 2232 golden 70
589 ../../../data/input/txt/1771_241_0.txt 4 2363 walk 70
589 ../../../data/input/txt/1771_241_0.txt 5 5238 sits 49
589 ../../../data/input/txt/1771_241_0.txt 6 2462 shily 82
589 ../../../data/input/txt/1771_241_0.txt 7 1312 feet 90
589 ../../../data/input/txt/1771_241_0.txt 8 600 waking 17
589 ../../../data/input/txt/1771_241_0.txt 9 5239 finds 82
589 ../../../data/input/txt/1771_241_0.txt 10 461 flower 70
589 ../../../data/input/txt/1771_241_0.txt 11 2066 wherefore 54
589 ../../../data/input/txt/1771_241_0.txt 12 5240 marauder 54
589 ../../../data/input/txt/1771_241_0.txt 13 74 art 54
589 ../../../data/input/txt/1771_241_0.txt 14 889 thou 54
589 ../../../data/input/txt/1771_241_0.txt 15 1428 sir 70
589 ../../../data/input/txt/1771_241_0.txt 16 498 love 54
589 ../../../data/input/txt/1771_241_0.txt 17 45 sweet 90
589 ../../../data/input/txt/1771_241_0.txt 18 461 flower 70
589 ../../../data/input/txt/1771_241_0.txt 19 889 thou 54
589 ../../../data/input/txt/1771_241_0.txt 20 104 sun 82
589 ../../../data/input/txt/1771_241_0.txt 21 1465 forgive 68
589 ../../../data/input/txt/1771_241_0.txt 22 855 days 82
589 ../../../data/input/txt/1771_241_0.txt 23 5241 decline 68
589 ../../../data/input/txt/1771_241_0.txt 24 367 nearer 17
589 ../../../data/input/txt/1771_241_0.txt 25 4484 steal 46
589 ../../../data/input/txt/1771_241_0.txt 26 303 thee 54
589 ../../../data/input/txt/1771_241_0.txt 27 66 enamored 90
589 ../../../data/input/txt/1771_241_0.txt 28 2778 parting 82
589 ../../../data/input/txt/1771_241_0.txt 29 1815 west 82
589 ../../../data/input/txt/1771_241_0.txt 30 550 peace 90
589 ../../../data/input/txt/1771_241_0.txt 31 1431 flight 75
589 ../../../data/input/txt/1771_241_0.txt 32 525 amethyst 82
589 ../../../data/input/txt/1771_241_0.txt 33 4302 night's 17
589 ../../../data/input/txt/1771_241_0.txt 34 1162 possibility 52
590 ../../../data/input/txt/1982_1670_0.txt 0 1157 sparrow 40
590 ../../../data/input/txt/1982_1670_0.txt 1 5242 slice 70
